buy1,buy2,spoil_ratio,succes_ratio
6, 7, 0.6676470644771552, 0.9241273769651122
3, 3, 0.3230259795248684, 0.4533684284951801
1, 1, 0.4252619959829771, 0.1752603033901047
2, 4, 0.7978139911807995, 0.4783406393680418
5, 6, 0.6051800176160569, 0.8521362175364529
1, 1, 0.4252619959829771, 0.1752603033901047
3, 5, 0.7847638345169803, 0.6009289160475986
3, 4, 0.4715716133410589, 0.5633518850125844
2, 3, 0.4229741038671539, 0.4104152473079532
7, 7, 0.642029976356276, 0.9463970031312121
4, 4, 0.3330871647567226, 0.6229506040281367
4, 5, 0.5390776076185333, 0.7316707547633465
7, 8, 0.7568133460138298, 0.9624765756871447
1, 2, 0.3922512806442675, 0.2868075639426421
6, 7, 0.6676470644771552, 0.9241273769651122
1, 1, 0.4252619959829771, 0.1752603033901047
3, 4, 0.4715716133410589, 0.5633518850125844
5, 6, 0.6051800176160569, 0.8521362175364529
5, 5, 0.3955997030130825, 0.7806701199286588
6, 7, 0.6676470644771552, 0.9241273769651122
7, 7, 0.642029976356276, 0.9463970031312121
4, 5, 0.5390776076185333, 0.7316707547633465
3, 3, 0.3230259795248684, 0.4533684284951801
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
2, 3, 0.4229741038671539, 0.4104152473079532
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
4, 5, 0.5390776076185333, 0.7316707547633465
5, 5, 0.3955997030130825, 0.7806701199286588
1, 2, 0.3922512806442675, 0.2868075639426421
2, 2, 0.3675646576394175, 0.3014309077953384
1, 1, 0.4252619959829771, 0.1752603033901047
3, 4, 0.4715716133410589, 0.5633518850125844
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
1, 1, 0.4252619959829771, 0.1752603033901047
1, 3, 0.8102641984072612, 0.3583068502899046
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
3, 5, 0.7847638345169803, 0.6009289160475986
6, 7, 0.6676470644771552, 0.9241273769651122
6, 7, 0.6676470644771552, 0.9241273769651122
1, 1, 0.4252619959829771, 0.1752603033901047
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
5, 5, 0.3955997030130825, 0.7806701199286588
1, 1, 0.4252619959829771, 0.1752603033901047
1, 1, 0.4252619959829771, 0.1752603033901047
5, 5, 0.3955997030130825, 0.7806701199286588
3, 4, 0.4715716133410589, 0.5633518850125844
2, 4, 0.7978139911807995, 0.4783406393680418
1, 1, 0.4252619959829771, 0.1752603033901047
3, 4, 0.4715716133410589, 0.5633518850125844
3, 4, 0.4715716133410589, 0.5633518850125844
1, 2, 0.3922512806442675, 0.2868075639426421
1, 2, 0.3922512806442675, 0.2868075639426421
4, 5, 0.5390776076185333, 0.7316707547633465
1, 2, 0.3922512806442675, 0.2868075639426421
4, 5, 0.5390776076185333, 0.7316707547633465
5, 5, 0.3955997030130825, 0.7806701199286588
5, 5, 0.3955997030130825, 0.7806701199286588
5, 5, 0.3955997030130825, 0.7806701199286588
2, 2, 0.3675646576394175, 0.3014309077953384
6, 6, 0.4955869060473806, 0.8865915630857624
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
1, 2, 0.3922512806442675, 0.2868075639426421
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
3, 3, 0.3230259795248684, 0.4533684284951801
2, 3, 0.4229741038671539, 0.4104152473079532
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
3, 4, 0.4715716133410589, 0.5633518850125844
2, 3, 0.4229741038671539, 0.4104152473079532
1, 2, 0.3922512806442675, 0.2868075639426421
5, 6, 0.6051800176160569, 0.8521362175364529
4, 5, 0.5390776076185333, 0.7316707547633465
6, 7, 0.6676470644771552, 0.9241273769651122
1, 1, 0.4252619959829771, 0.1752603033901047
1, 1, 0.4252619959829771, 0.1752603033901047
3, 4, 0.4715716133410589, 0.5633518850125844
3, 4, 0.4715716133410589, 0.5633518850125844
2, 4, 0.7978139911807995, 0.4783406393680418
2, 4, 0.7978139911807995, 0.4783406393680418
3, 4, 0.4715716133410589, 0.5633518850125844
1, 1, 0.4252619959829771, 0.1752603033901047
4, 5, 0.5390776076185333, 0.7316707547633465
4, 4, 0.3330871647567226, 0.6229506040281367
5, 6, 0.6051800176160569, 0.8521362175364529
3, 4, 0.4715716133410589, 0.5633518850125844
1, 1, 0.4252619959829771, 0.1752603033901047
1, 1, 0.4252619959829771, 0.1752603033901047
3, 3, 0.3230259795248684, 0.4533684284951801
3, 4, 0.4715716133410589, 0.5633518850125844
1, 1, 0.4252619959829771, 0.1752603033901047
3, 4, 0.4715716133410589, 0.5633518850125844
1, 1, 0.4252619959829771, 0.1752603033901047
1, 3, 0.8102641984072612, 0.3583068502899046
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
4, 5, 0.5390776076185333, 0.7316707547633465
5, 5, 0.3955997030130825, 0.7806701199286588
2, 4, 0.7978139911807995, 0.4783406393680418
1, 2, 0.3922512806442675, 0.2868075639426421
3, 4, 0.4715716133410589, 0.5633518850125844
6, 7, 0.6676470644771552, 0.9241273769651122
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
5, 6, 0.6051800176160569, 0.8521362175364529
1, 1, 0.4252619959829771, 0.1752603033901047
3, 3, 0.3230259795248684, 0.4533684284951801
1, 1, 0.4252619959829771, 0.1752603033901047
1, 3, 0.8102641984072612, 0.3583068502899046
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
1, 1, 0.4252619959829771, 0.1752603033901047
5, 5, 0.3955997030130825, 0.7806701199286588
1, 3, 0.8102641984072612, 0.3583068502899046
1, 2, 0.3922512806442675, 0.2868075639426421
4, 5, 0.5390776076185333, 0.7316707547633465
1, 1, 0.4252619959829771, 0.1752603033901047
2, 3, 0.4229741038671539, 0.4104152473079532
5, 6, 0.6051800176160569, 0.8521362175364529
1, 3, 0.8102641984072612, 0.3583068502899046
4, 5, 0.5390776076185333, 0.7316707547633465
4, 4, 0.3330871647567226, 0.6229506040281367
1, 1, 0.4252619959829771, 0.1752603033901047
6, 7, 0.6676470644771552, 0.9241273769651122
7, 7, 0.642029976356276, 0.9463970031312121
1, 1, 0.4252619959829771, 0.1752603033901047
7, 8, 0.7568133460138298, 0.9624765756871447
2, 3, 0.4229741038671539, 0.4104152473079532
3, 3, 0.3230259795248684, 0.4533684284951801
3, 4, 0.4715716133410589, 0.5633518850125844
3, 4, 0.4715716133410589, 0.5633518850125844
1, 3, 0.8102641984072612, 0.3583068502899046
6, 7, 0.6676470644771552, 0.9241273769651122
1, 2, 0.3922512806442675, 0.2868075639426421
5, 6, 0.6051800176160569, 0.8521362175364529
3, 3, 0.3230259795248684, 0.4533684284951801
3, 4, 0.4715716133410589, 0.5633518850125844
7, 7, 0.642029976356276, 0.9463970031312121
1, 1, 0.4252619959829771, 0.1752603033901047
2, 3, 0.4229741038671539, 0.4104152473079532
4, 4, 0.3330871647567226, 0.6229506040281367
3, 4, 0.4715716133410589, 0.5633518850125844
6, 6, 0.4955869060473806, 0.8865915630857624
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
6, 6, 0.4955869060473806, 0.8865915630857624
1, 2, 0.3922512806442675, 0.2868075639426421
1, 2, 0.3922512806442675, 0.2868075639426421
3, 4, 0.4715716133410589, 0.5633518850125844
1, 3, 0.8102641984072612, 0.3583068502899046
6, 7, 0.6676470644771552, 0.9241273769651122
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
2, 3, 0.4229741038671539, 0.4104152473079532
4, 4, 0.3330871647567226, 0.6229506040281367
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
3, 4, 0.4715716133410589, 0.5633518850125844
4, 5, 0.5390776076185333, 0.7316707547633465
3, 4, 0.4715716133410589, 0.5633518850125844
2, 3, 0.4229741038671539, 0.4104152473079532
1, 3, 0.8102641984072612, 0.3583068502899046
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
2, 3, 0.4229741038671539, 0.4104152473079532
1, 1, 0.4252619959829771, 0.1752603033901047
1, 1, 0.4252619959829771, 0.1752603033901047
6, 7, 0.6676470644771552, 0.9241273769651122
5, 5, 0.3955997030130825, 0.7806701199286588
5, 6, 0.6051800176160569, 0.8521362175364529
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
1, 1, 0.4252619959829771, 0.1752603033901047
1, 3, 0.8102641984072612, 0.3583068502899046
2, 3, 0.4229741038671539, 0.4104152473079532
2, 3, 0.4229741038671539, 0.4104152473079532
1, 3, 0.8102641984072612, 0.3583068502899046
1, 1, 0.4252619959829771, 0.1752603033901047
7, 7, 0.642029976356276, 0.9463970031312121
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
5, 6, 0.6051800176160569, 0.8521362175364529
3, 3, 0.3230259795248684, 0.4533684284951801
5, 5, 0.3955997030130825, 0.7806701199286588
2, 3, 0.4229741038671539, 0.4104152473079532
7, 8, 0.7568133460138298, 0.9624765756871447
1, 2, 0.3922512806442675, 0.2868075639426421
3, 3, 0.3230259795248684, 0.4533684284951801
1, 1, 0.4252619959829771, 0.1752603033901047
1, 1, 0.4252619959829771, 0.1752603033901047
3, 4, 0.4715716133410589, 0.5633518850125844
3, 4, 0.4715716133410589, 0.5633518850125844
4, 5, 0.5390776076185333, 0.7316707547633465
1, 1, 0.4252619959829771, 0.1752603033901047
3, 4, 0.4715716133410589, 0.5633518850125844
1, 1, 0.4252619959829771, 0.1752603033901047
3, 4, 0.4715716133410589, 0.5633518850125844
1, 1, 0.4252619959829771, 0.1752603033901047
2, 3, 0.4229741038671539, 0.4104152473079532
1, 3, 0.8102641984072612, 0.3583068502899046
6, 7, 0.6676470644771552, 0.9241273769651122
3, 4, 0.4715716133410589, 0.5633518850125844
4, 5, 0.5390776076185333, 0.7316707547633465
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
3, 3, 0.3230259795248684, 0.4533684284951801
4, 4, 0.3330871647567226, 0.6229506040281367
2, 2, 0.3675646576394175, 0.3014309077953384
2, 4, 0.7978139911807995, 0.4783406393680418
5, 5, 0.3955997030130825, 0.7806701199286588
1, 1, 0.4252619959829771, 0.1752603033901047
3, 4, 0.4715716133410589, 0.5633518850125844
1, 1, 0.4252619959829771, 0.1752603033901047
1, 2, 0.3922512806442675, 0.2868075639426421
1, 1, 0.4252619959829771, 0.1752603033901047
2, 2, 0.3675646576394175, 0.3014309077953384
1, 1, 0.4252619959829771, 0.1752603033901047
4, 4, 0.3330871647567226, 0.6229506040281367
1, 1, 0.4252619959829771, 0.1752603033901047
4, 5, 0.5390776076185333, 0.7316707547633465
2, 4, 0.7978139911807995, 0.4783406393680418
1, 2, 0.3922512806442675, 0.2868075639426421
4, 5, 0.5390776076185333, 0.7316707547633465
1, 2, 0.3922512806442675, 0.2868075639426421
1, 2, 0.3922512806442675, 0.2868075639426421
2, 3, 0.4229741038671539, 0.4104152473079532
1, 2, 0.3922512806442675, 0.2868075639426421
2, 4, 0.7978139911807995, 0.4783406393680418
5, 6, 0.6051800176160569, 0.8521362175364529
3, 3, 0.3230259795248684, 0.4533684284951801
4, 5, 0.5390776076185333, 0.7316707547633465
7, 7, 0.642029976356276, 0.9463970031312121
1, 2, 0.3922512806442675, 0.2868075639426421
3, 5, 0.7847638345169803, 0.6009289160475986
1, 3, 0.8102641984072612, 0.3583068502899046
1, 1, 0.4252619959829771, 0.1752603033901047
3, 3, 0.3230259795248684, 0.4533684284951801
8, 8, 0.7660292637547153, 0.9755345991310436
2, 4, 0.7978139911807995, 0.4783406393680418
5, 6, 0.6051800176160569, 0.8521362175364529
1, 1, 0.4252619959829771, 0.1752603033901047
2, 4, 0.7978139911807995, 0.4783406393680418
