,"1-(s,Q)",1-DailyPurchase,"2-(s,S)",2-PeriodicallyPurchase,"3-(R,S)",3-Random,4-Random,Clients_N,DS_D,Demand_W,Distr1,Distr2,Fact,HC,K,Lt0,Lt1,MA,SS_%,lost_ratio_sales_dis,lost_ratio_sales_fac,lost_ratio_sales_ret,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_factory_MA_mean_relative,stock_retailer_MA_mean_relative
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,1.0,2.0,0.0545131948185343,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0340425531914893,0.1914893617021276,0.3914893617021276,0.3829787234042553
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,26.0,2.0,1.0,2.0,0.0122899637554438,200.0,4.0,4.0,500.0,0.85,0.2429936781323112,0.5930357770745429,0.0002642968053123,0.012865914141858,0.3557877026229549,0.4311992265484725,0.2001471566867144
2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,9.0,1.0,1.0,1.0,0.0561917790203601,200.0,4.0,4.0,500.0,0.85,0.0075500057407877,0.0770051002710723,0.0,0.0283071715474189,0.3654306861658383,0.4498241975661792,0.1564379447205635
3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,91.0,0.0,10.0,4.0,2.0,3.0,0.0786842563619195,200.0,4.0,4.0,500.0,0.85,0.0877899715746363,0.0772360092311903,0.0,0.0176632436982593,0.2239470261075941,0.6566919935583121,0.1016977366358345
4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,71.0,2.0,7.0,1.0,2.0,3.0,0.0975723849538855,200.0,4.0,4.0,500.0,0.85,0.0908279823105266,0.0593544139952584,0.0008459600706846,0.0055676156539619,0.2560883343350589,0.5666950007983574,0.1716490492126216
5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.0,1.0,14.0,2.0,6.0,1.0,0.0787359730571686,200.0,4.0,4.0,500.0,0.85,0.189855587063636,0.0256316658944875,0.0020083810363773,0.0255205164372625,0.1582185063349021,0.529780474183759,0.2864805030440763
6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0521998165538277,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0476190476190476,0.238095238095238,0.238095238095238,0.4761904761904761
7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,72.0,0.0,11.0,1.0,3.0,3.0,0.0931331874762061,200.0,4.0,4.0,500.0,0.85,0.0741444041081014,0.0986274010218116,0.0002811109504762,0.0277441470603248,0.239266241151266,0.5010299028854487,0.2319597089029605
8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,357.0,4.0,20.0,5.0,15.0,2.0,0.0142649993983773,200.0,4.0,4.0,500.0,0.85,0.0960327109529468,0.0762244686981681,0.0008222789859973,0.0215057039169505,0.2685904096299653,0.4651694309515738,0.2447344555015102
9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,193.0,3.0,17.0,11.0,15.0,2.0,0.097549888788405,200.0,4.0,4.0,500.0,0.85,0.0762357799250011,0.0270783908900886,0.000736944939274,0.0254942770972218,0.2712294912113161,0.5175776582506935,0.1856985734407686
10,0.0,0.0,0.0,1.0,1.0,0.0,0.0,128.0,1.0,23.0,16.0,3.0,3.0,0.0760314451447033,200.0,4.0,4.0,500.0,0.85,0.0461372646010831,0.0224444962741263,0.0002186313212697,0.0315572241207772,0.2350595469469947,0.6061625098578817,0.1272207190743464
11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,6.0,26.0,10.0,10.0,4.0,0.0209178884493385,200.0,4.0,4.0,500.0,0.85,0.1290451036392383,0.2322640781596941,0.0007213701361845,0.0087519188672804,0.2483302193983426,0.6031790699218706,0.1397387918125062
12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,24.0,2.0,3.0,1.0,0.0416393166246165,200.0,4.0,4.0,500.0,0.85,0.1312656467315716,0.4941604616813607,0.0,0.0023718450695741,0.4507348954882236,0.3006671284862358,0.2462261309559665
13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,408.0,1.0,9.0,8.0,21.0,4.0,0.0578520978204362,200.0,4.0,4.0,500.0,0.85,0.0818421854411608,0.0218294923882115,0.0003992388470902,0.0119446220589918,0.1768241577872031,0.6486407636021732,0.1625904565516319
14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0,4.0,25.0,8.0,5.0,3.0,0.0472548081183559,200.0,4.0,4.0,500.0,0.85,0.0250034580438422,0.0,0.0002933293731411,0.0151496756496304,0.1801759064937645,0.7140542569568856,0.0906201608997194
15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,7.0,29.0,3.0,11.0,4.0,0.0380652362146992,200.0,4.0,4.0,500.0,0.85,0.0765112957042025,0.137669362059094,0.0006986834806985,0.0123915011496426,0.1614792784643064,0.6262268506877391,0.1999023696983117
16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,395.0,6.0,26.0,17.0,30.0,3.0,0.0960640537717755,200.0,4.0,4.0,500.0,0.85,0.0653073922566448,0.001141305067402,0.000793493233466,0.0075644435834944,0.0852330849157223,0.8460032144977591,0.0611992570030241
17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,48.0,2.0,28.0,15.0,10.0,3.0,0.0239090009275357,200.0,4.0,4.0,500.0,0.85,0.1260429417106826,0.0613422173900755,0.0001007735236678,0.0024538662079754,0.3470160984059565,0.4652228361349739,0.1853071992510941
18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,3.0,1.0,0.0171077092958653,200.0,4.0,4.0,500.0,0.85,0.2000822342410728,0.760250952274255,0.0001250364689701,0.0014024065296048,0.3164390093400275,0.3783131854261913,0.3038453987041764
19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,273.0,4.0,19.0,7.0,7.0,3.0,0.0227478779725228,200.0,4.0,4.0,500.0,0.85,0.0756350244477835,0.0459131950769732,0.0003805431906594,0.0177366256897812,0.2184212521470866,0.6301532591179396,0.1336888630451924
20,0.0,1.0,0.0,0.0,0.0,0.0,1.0,299.0,4.0,14.0,20.0,6.0,4.0,0.060019746198404,200.0,4.0,4.0,500.0,0.85,0.0476865078133278,0.0074312885950473,3.680835839740869e-05,0.0021536285910972,0.0753341920650492,0.8843855079425766,0.0381266714012768
21,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,3.0,8.0,1.0,1.0,1.0,0.0572449448097362,200.0,4.0,4.0,500.0,0.85,0.2421736540042384,0.5845551938250149,0.0003223564254701,0.0222369432748039,0.3711093613333043,0.3863813515116295,0.2202723438802623
22,0.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,0.0,14.0,5.0,3.0,1.0,0.0714994778514307,200.0,4.0,4.0,500.0,0.85,0.0772979193339796,0.0539382570230899,0.0008510041381245,0.0326771456731102,0.3453539748938622,0.4097514564834438,0.2122174229495836
23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,3.0,21.0,1.0,3.0,2.0,0.0985423249003175,200.0,4.0,4.0,500.0,0.85,0.0458592505141482,0.0172803736744873,0.0007140837568959,0.0333163214335765,0.1763443497777226,0.6072312179616268,0.183108110827074
24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,83.0,2.0,19.0,1.0,2.0,1.0,0.0377380928744132,200.0,4.0,4.0,500.0,0.85,0.0279038737272441,0.0317954471578814,0.0004869289338041,0.0456414141698227,0.2178083560961616,0.5517648998269693,0.1847853299070463
25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,171.0,0.0,2.0,2.0,6.0,1.0,0.0445018201376924,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0159217341262229,0.3280260886245923,0.3280260886245923,0.3280260886245923
26,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,2.0,19.0,5.0,3.0,3.0,0.0437384670582185,200.0,4.0,4.0,500.0,0.85,0.1020991644972468,0.1226612378678701,0.0004301995938164,0.0175142632744865,0.3378442180086893,0.4941374194267528,0.1505040992900713
27,0.0,0.0,0.0,0.0,0.0,1.0,1.0,127.0,0.0,13.0,4.0,4.0,1.0,0.0771998034908958,200.0,4.0,4.0,500.0,0.85,0.0451550741777844,0.0291561817770125,0.0001128249762261,0.0294415811274463,0.2938240758247353,0.486087683320223,0.1906466597275951
28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,735.0,1.0,27.0,11.0,30.0,2.0,0.0523641232356457,200.0,4.0,4.0,500.0,0.85,0.0715675816542397,0.0009887410217889,0.0005406659932114,0.0047056621341063,0.1583452820615674,0.7010542736287132,0.135894782175613
29,0.0,0.0,0.0,0.0,1.0,1.0,0.0,574.0,3.0,8.0,10.0,20.0,3.0,0.0700598992378772,200.0,4.0,4.0,500.0,0.85,0.0699703136537364,0.0027529024632207,0.0004180786175382,0.0153810431061032,0.217973469609298,0.6184779329816151,0.1481675543029836
30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,771.0,2.0,20.0,6.0,16.0,3.0,0.0795583349655334,200.0,4.0,4.0,500.0,0.85,0.2520775782134375,0.0,0.0571982890140748,0.0456873510506681,0.0436453521657642,0.8137319335299689,0.0969353632535988
31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,231.0,12.0,25.0,2.0,7.0,2.0,0.0452411374626246,200.0,4.0,4.0,500.0,0.85,0.06693871566738,0.0298645689976898,0.0009707240772581,0.0345829328894767,0.1835587263905942,0.6130079716444785,0.1688503690754504
32,0.0,0.0,0.0,0.0,1.0,1.0,0.0,360.0,2.0,9.0,4.0,14.0,1.0,0.0907362642772496,200.0,4.0,4.0,500.0,0.85,0.0617692569959873,0.0061427062023887,0.0005723636038625,0.024477387866615,0.2630006928886188,0.4654043590024168,0.2471175602423493
33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,182.0,2.0,8.0,2.0,7.0,2.0,0.0723880833511965,200.0,4.0,4.0,500.0,0.85,0.0682261508767607,0.0272045003132623,0.0009806680090514,0.0236106523171105,0.2906865849502971,0.4641185356468279,0.2215842270857644
34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,4.0,3.0,2.0,2.0,0.0901348672554125,200.0,4.0,4.0,500.0,0.85,0.1512584898122253,0.2152661814591932,6.692096633875393e-05,0.005125270837839,0.3049987426653111,0.5087238592171147,0.1811521272797351
35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,673.0,3.0,7.0,5.0,16.0,3.0,0.0710180489110291,200.0,4.0,4.0,500.0,0.85,0.0743070681837798,0.0133277524334266,0.0007003436293264,0.0044023665887834,0.1391572632625955,0.7472663246044454,0.1091740455441755
36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,4.0,16.0,2.0,2.0,3.0,0.0491987588469445,200.0,4.0,4.0,500.0,0.85,0.0112612199960358,0.0140581078779809,0.0004378888368661,0.0489223437876176,0.2097483940247402,0.566039498775217,0.1752897634124251
37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,363.0,6.0,22.0,5.0,11.0,3.0,0.0249099856155615,200.0,4.0,4.0,500.0,0.85,0.1338476871262629,0.011950209883559,0.0010183817466694,0.0047783775756637,0.1400943869403396,0.7383643129447366,0.1167629225392601
38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,437.0,2.0,20.0,7.0,14.0,2.0,0.0458512720337463,200.0,4.0,4.0,500.0,0.85,0.0626614100238495,0.0004425272476538,0.0007616660492416,0.0079771977050467,0.2011035659294548,0.6175399917209936,0.1733792446445048
39,0.0,0.0,0.0,1.0,0.0,0.0,1.0,297.0,7.0,19.0,6.0,16.0,4.0,0.0828854690173999,200.0,4.0,4.0,500.0,0.85,0.0691661415788316,0.0037303048983608,0.001257377876488,0.0273775241693126,0.1624690298575603,0.6825752056023408,0.1275782403707862
40,0.0,0.0,0.0,0.0,0.0,1.0,1.0,153.0,0.0,11.0,7.0,4.0,2.0,0.0974853349851024,200.0,4.0,4.0,500.0,0.85,0.0272761967104165,0.0254738508533169,7.836049295173058e-05,0.0237715796118605,0.1864658312357115,0.6591943667599361,0.1305682223924918
41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,119.0,5.0,19.0,13.0,17.0,3.0,0.0218095741839749,200.0,4.0,4.0,500.0,0.85,0.1183745776142377,0.014666514660181,6.71438355244605e-05,0.0028260554119238,0.3274262267718358,0.5031655181778284,0.166582199638412
42,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,8.0,28.0,1.0,1.0,1.0,0.0790268164494989,200.0,4.0,4.0,500.0,0.85,0.127636678674023,0.0483151203438489,2.0872687045366785e-05,0.0075883375251038,0.260689652533683,0.6104004373725676,0.1213215725686455
43,0.0,0.0,0.0,1.0,1.0,0.0,0.0,62.0,7.0,21.0,1.0,2.0,1.0,0.035439451525088,200.0,4.0,4.0,500.0,0.85,0.0410518421121034,0.0823775393690705,0.0002775314502604,0.0301963933115471,0.2746187705006193,0.4904089063923713,0.2047759297954622
44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,12.0,29.0,1.0,1.0,1.0,0.0944929248077599,200.0,4.0,4.0,500.0,0.85,0.0708796702703463,0.170176811401172,0.0001510437120502,0.00860597109882,0.3231350395853082,0.5247353413085978,0.1435236480072738
45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,976.0,6.0,18.0,12.0,24.0,3.0,0.0495380582098347,200.0,4.0,4.0,500.0,0.85,0.0579124479715087,0.0025838697736783,0.0009226299002728,0.0245296368972712,0.1856324563328951,0.6542803912711116,0.1355575154987219
46,0.0,1.0,0.0,0.0,0.0,0.0,1.0,862.0,4.0,12.0,12.0,32.0,4.0,0.0695235269093442,200.0,4.0,4.0,500.0,0.85,0.0821860663501581,0.0020887237325087,0.0006426404580076,0.0046653531880159,0.1183870372536049,0.7668520846643629,0.1100955248940162
47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,512.0,4.0,9.0,23.0,31.0,4.0,0.0257856586100743,200.0,4.0,4.0,500.0,0.85,0.1081545344111962,0.0069775727131484,0.0005238566993314,0.01135155370805,0.2622948724556887,0.5640925993475371,0.162260974488724
48,0.0,1.0,0.0,0.0,0.0,0.0,1.0,325.0,2.0,6.0,3.0,10.0,1.0,0.0858363289103566,200.0,4.0,4.0,500.0,0.85,0.0612358123982408,0.0088236063307101,0.0004833001135245,0.0070268405491802,0.2875826562051791,0.4803243510328795,0.2250661522127611
49,0.0,0.0,0.0,1.0,0.0,0.0,1.0,708.0,9.0,26.0,9.0,34.0,4.0,0.0653387534458367,200.0,4.0,4.0,500.0,0.85,0.0833174089916309,0.0006895265815247,0.0028078154687876,0.0282182892560672,0.1394425335311123,0.7086328767628081,0.1237063004500124
50,0.0,0.0,0.0,0.0,0.0,1.0,1.0,222.0,0.0,5.0,7.0,7.0,2.0,0.0356987714744543,200.0,4.0,4.0,500.0,0.85,0.0843142670674818,0.1369932194927388,0.0003152741081977,0.0195682139157924,0.4234392318088519,0.2999205649375955,0.2570719893377601
51,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1089.0,5.0,14.0,9.0,27.0,4.0,0.0685626982251651,200.0,4.0,4.0,500.0,0.85,0.0843583324007467,0.0009937575062018,0.0016051953262146,0.0227712311605507,0.1159064151484491,0.75860907482333,0.1027132788676701
52,1.0,0.0,0.0,1.0,0.0,0.0,0.0,365.0,3.0,12.0,10.0,12.0,3.0,0.0219642723933829,200.0,4.0,4.0,500.0,0.85,0.0881900289686275,0.0107303869128368,0.0005594854805747,0.0217399118138746,0.2747903360564767,0.5313982437595957,0.1720715083700531
53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,15.0,5.0,1.0,1.0,0.0208489268161058,200.0,4.0,4.0,500.0,0.85,0.2252633425041926,0.5796730790614922,4.255862450525599e-05,0.0040711465209982,0.3820143502410413,0.4081349895737621,0.2057795136641983
54,0.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,12.0,26.0,7.0,1.0,4.0,0.0799183979363964,200.0,4.0,4.0,500.0,0.85,0.0331955802580751,0.0602255381142507,0.0001531971991325,0.0082290475735632,0.1656313344371221,0.7536543008897209,0.0724853170995938
55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,372.0,5.0,19.0,11.0,32.0,2.0,0.0434556637010183,200.0,4.0,4.0,500.0,0.85,0.0737576640783301,0.0171391212916404,0.0007886641061372,0.0237578273085655,0.2796862062621724,0.4599484975519577,0.2366074688773043
56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,99.0,1.0,5.0,2.0,3.0,1.0,0.0338898332308342,200.0,4.0,4.0,500.0,0.85,0.1102165847756766,0.137267819619769,0.000256350080335,0.004263474671556,0.3946605088120884,0.3685469418106173,0.2325290747057382
57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,7.0,22.0,7.0,11.0,4.0,0.0862282828953863,200.0,4.0,4.0,500.0,0.85,0.1300056384295748,0.0969087650207008,0.0005025232328522,0.0029919869116803,0.2922007502985157,0.5539450535422829,0.1508622092475211
58,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,5.0,1.0,1.0,1.0,0.0397931759383638,200.0,4.0,4.0,500.0,0.85,0.2696019744718472,0.5220371384941774,0.000126582278481,0.0038452086027909,0.3713294716807158,0.4240582512776999,0.2007670684387932
59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,5.0,22.0,1.0,2.0,1.0,0.0776966285624212,200.0,4.0,4.0,500.0,0.85,0.0860593903479907,0.066451148369653,0.0009300844878761,0.0073430243057024,0.2668035028309868,0.5559942603506685,0.1698592125126421
60,1.0,0.0,0.0,0.0,0.0,1.0,0.0,197.0,1.0,17.0,3.0,6.0,1.0,0.0520036373783585,200.0,4.0,4.0,500.0,0.85,0.0599545199184093,0.0035937421399466,0.0002290835854188,0.030073318430079,0.227343251720136,0.5507272427955607,0.1918561870542242
61,0.0,0.0,0.0,1.0,0.0,0.0,1.0,573.0,5.0,14.0,9.0,14.0,3.0,0.0674413331004691,200.0,4.0,4.0,500.0,0.85,0.0609834530885311,0.0016792838341938,0.0007975895264015,0.0277351412235537,0.1553835036542597,0.7150131203401349,0.1018682347820516
62,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,0.0,28.0,1.0,3.0,1.0,0.0678214484077288,200.0,4.0,4.0,500.0,0.85,0.0859279067786715,0.0465070276265732,0.0011486993808215,0.0289826228668623,0.2187270787863987,0.5531814212042742,0.1991088771424646
63,0.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,0.0,10.0,8.0,8.0,2.0,0.0427165702803076,200.0,4.0,4.0,500.0,0.85,0.1146130179726239,0.3888371270597996,0.0001218950103039,0.0108166880108921,0.3880505060670929,0.3713823516102382,0.2297504543117766
64,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,5.0,19.0,13.0,10.0,4.0,0.0475423496975602,200.0,4.0,4.0,500.0,0.85,0.1379126760722923,0.186265600949502,0.0010339929305275,0.0055493983857543,0.3375529681814075,0.5183188851339025,0.1385787482989356
65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,110.0,9.0,21.0,5.0,10.0,1.0,0.0519834927993693,200.0,4.0,4.0,500.0,0.85,0.1010891911989851,0.0271017761229534,0.0011875893246935,0.0237583184188229,0.3547818897479927,0.376195863986939,0.2452639278462453
66,0.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,5.0,13.0,3.0,5.0,1.0,0.0796175750793908,200.0,4.0,4.0,500.0,0.85,0.1101606740472224,0.0182241986626472,0.0002014914749394,0.0071473096204201,0.3111203876530702,0.4962790929664067,0.1854532097601029
67,0.0,0.0,0.0,1.0,0.0,0.0,1.0,270.0,1.0,17.0,3.0,6.0,2.0,0.0204548152913468,200.0,4.0,4.0,500.0,0.85,0.1276303421481388,0.0703800742921053,0.0015536581015517,0.0259279487457591,0.2316294204473951,0.5491541852255264,0.1932884455813195
68,0.0,0.0,0.0,1.0,1.0,0.0,0.0,62.0,0.0,2.0,5.0,5.0,4.0,0.0176306178277955,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0122481232714342,0.2469379691821414,0.4938759383642829,0.2469379691821414
69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,105.0,0.0,8.0,10.0,36.0,3.0,0.0502865747651071,200.0,4.0,4.0,500.0,0.85,0.094149438958134,0.0229877488562568,0.0001143982967364,0.001837181359265,0.353345685724268,0.3882700484427981,0.2565470844736689
70,1.0,0.0,0.0,0.0,0.0,1.0,0.0,363.0,4.0,27.0,6.0,16.0,2.0,0.0839423279021868,200.0,4.0,4.0,500.0,0.85,0.0745930174779452,0.0001021958907518,0.0029991644220763,0.0234849260779017,0.0873932073897695,0.7810403342496902,0.1080815322826385
71,1.0,0.0,0.0,1.0,0.0,0.0,0.0,148.0,5.0,22.0,2.0,7.0,3.0,0.0391800004380038,200.0,4.0,4.0,500.0,0.85,0.0540861730509132,0.0072828103954463,0.0006989492305101,0.0325478243704094,0.1483705153938742,0.6382086643851768,0.1808729958505397
72,0.0,0.0,0.0,1.0,0.0,0.0,1.0,456.0,7.0,16.0,23.0,52.0,4.0,0.0254489359776846,200.0,4.0,4.0,500.0,0.85,0.0951746838114556,0.0086136248819051,0.0007947566873689,0.0159132279704877,0.2754627257176447,0.502073261252809,0.2065507850590583
73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,1.0,16.0,1.0,3.0,2.0,0.0447634922266686,200.0,4.0,4.0,500.0,0.85,0.1172398926652161,0.047832213950855,0.0016568468052699,0.0235756247321449,0.2211457870475459,0.5142831184212102,0.2409954697990988
74,0.0,0.0,0.0,1.0,1.0,0.0,0.0,785.0,1.0,12.0,8.0,18.0,2.0,0.0815879285239558,200.0,4.0,4.0,500.0,0.85,0.0491308024159889,0.0017026852986525,0.0010318878166881,0.036700346573735,0.1988192166470934,0.5960240855916,0.1684563511875715
75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,323.0,2.0,8.0,11.0,10.0,3.0,0.0370420625921797,200.0,4.0,4.0,500.0,0.85,0.1328212882956875,0.0153967457529926,2.172847157207381e-05,0.0030963775898024,0.20638270779384,0.6631663393353764,0.1273545752809812
76,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,2.0,9.0,13.0,5.0,3.0,0.085406141060824,200.0,4.0,4.0,500.0,0.85,0.1432182056187695,0.1214774815468796,0.0006649210038541,0.0084960665132432,0.337756720582988,0.4931964468515745,0.160550766052194
77,0.0,0.0,1.0,0.0,0.0,1.0,0.0,132.0,6.0,29.0,4.0,7.0,1.0,0.016507092596818,200.0,4.0,4.0,500.0,0.85,0.115713145438944,0.0577425003728599,0.0004201493330772,0.0170630601424209,0.3992134311596812,0.3435261461450723,0.2401973625528255
78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,479.0,2.0,5.0,12.0,44.0,3.0,0.0510268989853154,200.0,4.0,4.0,500.0,0.85,0.1010649535724585,0.0063423358571569,0.0003236480967967,0.0033811636362722,0.2152360839539319,0.5703396174460124,0.2110431349637834
79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,2.0,2.0,6.0,1.0,0.0408156218420215,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.015625,0.328125,0.328125,0.328125
80,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,2.0,5.0,1.0,1.0,2.0,0.0200360517688177,200.0,4.0,4.0,500.0,0.85,0.2820213321857805,0.6468712029161604,6.856182991524044e-05,0.0199195204489495,0.3748215107378664,0.4002673676090794,0.2049916012041046
81,0.0,0.0,0.0,0.0,1.0,1.0,0.0,157.0,7.0,18.0,13.0,16.0,3.0,0.0856816473727102,200.0,4.0,4.0,500.0,0.85,0.0458020629147286,0.0073322871441585,0.0006738755392385,0.0139308007213974,0.2290777049458764,0.6067086879518583,0.1502828063808677
82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,7.0,17.0,12.0,3.0,3.0,0.0477587050658976,200.0,4.0,4.0,500.0,0.85,0.2012938636843026,0.1920673474773771,0.0008440480544692,0.0084816788003974,0.3128178523775157,0.5431607299764728,0.1355397388456141
83,0.0,1.0,1.0,0.0,0.0,0.0,0.0,132.0,12.0,29.0,1.0,3.0,1.0,0.0681267635671458,200.0,4.0,4.0,500.0,0.85,0.0774772301778198,0.0229280537429871,0.0007187883839403,0.012212683551572,0.1771742411924738,0.6564429776933539,0.1541700975626001
84,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,24.0,1.0,3.0,1.0,0.0132713907244828,200.0,4.0,4.0,500.0,0.85,0.214824120603015,0.5208456681388756,0.000195344548715,0.0066095602984193,0.4271602891100803,0.3655622126317657,0.2006679379597346
85,0.0,0.0,0.0,1.0,1.0,0.0,0.0,846.0,3.0,10.0,21.0,33.0,4.0,0.0905808289983159,200.0,4.0,4.0,500.0,0.85,0.0719449896077136,0.0007723691289379,0.0009246879488193,0.0241739173611462,0.2215690921197902,0.6026487715311228,0.1516082189879408
86,0.0,1.0,1.0,0.0,0.0,0.0,0.0,304.0,3.0,13.0,4.0,14.0,1.0,0.058545347704882,200.0,4.0,4.0,500.0,0.85,0.0766515782314186,0.007342951471047,0.0004193017800891,0.0076170432718471,0.231998503375793,0.5169089786576767,0.243475474694683
87,0.0,1.0,1.0,0.0,0.0,0.0,0.0,744.0,1.0,9.0,13.0,24.0,3.0,0.0360374544814123,200.0,4.0,4.0,500.0,0.85,0.0820528640951477,0.0045247963196781,0.0001719378871229,0.0027214424805454,0.2024016464412032,0.6632874127636725,0.1315894983145787
88,0.0,1.0,0.0,0.0,0.0,0.0,1.0,768.0,0.0,2.0,15.0,17.0,3.0,0.0340344491414237,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0023226351351351,0.2375422297297297,0.7126266891891891,0.0475084459459459
89,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,12.0,2.0,5.0,2.0,0.0300881491043777,200.0,4.0,4.0,500.0,0.85,0.2035003622986455,0.5169369661070214,0.0005711837783806,0.0129927690769169,0.2586371749656183,0.3517109971651201,0.3766590587923446
90,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,11.0,23.0,3.0,4.0,1.0,0.0671456487629453,200.0,4.0,4.0,500.0,0.85,0.0909611929336778,0.1296823445688038,0.0010059015770637,0.0244102997166003,0.3796561751543431,0.382264740121566,0.2136687850074905
91,0.0,0.0,0.0,1.0,1.0,0.0,0.0,308.0,4.0,15.0,5.0,16.0,4.0,0.0258817406929207,200.0,4.0,4.0,500.0,0.85,0.0808606340857718,0.0448461124244859,0.0006615574308443,0.0193024412117255,0.2268019859718558,0.5448874756691103,0.2090080971473083
92,1.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,2.0,8.0,11.0,17.0,4.0,0.0134391893398963,200.0,4.0,4.0,500.0,0.85,0.1115722518025103,0.2895393223887217,0.0002745961737712,0.0048748452812238,0.3726440454835517,0.356521312668432,0.2659597965667925
93,0.0,0.0,0.0,0.0,1.0,1.0,0.0,206.0,6.0,19.0,9.0,8.0,3.0,0.0608911489314412,200.0,4.0,4.0,500.0,0.85,0.0694750880402686,0.0240457690314083,0.0005045378220678,0.0158421335957259,0.2235898718934175,0.6368252616056276,0.123742732905229
94,0.0,0.0,0.0,0.0,1.0,1.0,0.0,411.0,2.0,19.0,12.0,27.0,4.0,0.0923357083320017,200.0,4.0,4.0,500.0,0.85,0.0659728532387865,0.0052835690993393,0.0005903074991815,0.0135197846391758,0.1290600976014447,0.7407769620128295,0.11664315574655
